customer_id,churn_probability,churn_predicted,risk_tier,monthly_mrr,mrr_at_risk,recommended_action
CUST_04594,0.4419,0,MEDIUM,29,12.81,Send engagement email + feature tips
CUST_00839,0.4417,0,MEDIUM,79,34.89,Send engagement email + feature tips
CUST_02071,0.4411,0,MEDIUM,79,34.84,Send engagement email + feature tips
CUST_01933,0.441,0,MEDIUM,29,12.79,Send engagement email + feature tips
CUST_02336,0.4404,0,MEDIUM,29,12.77,Send engagement email + feature tips
CUST_04569,0.4404,0,MEDIUM,199,87.64,Send engagement email + feature tips
CUST_03208,0.4404,0,MEDIUM,29,12.77,Send engagement email + feature tips
CUST_04490,0.4403,0,MEDIUM,79,34.78,Send engagement email + feature tips
CUST_00777,0.4403,0,MEDIUM,29,12.77,Send engagement email + feature tips
CUST_03453,0.4396,0,MEDIUM,79,34.72,Send engagement email + feature tips
CUST_00951,0.4395,0,MEDIUM,29,12.74,Send engagement email + feature tips
CUST_01369,0.4393,0,MEDIUM,199,87.42,Send engagement email + feature tips
CUST_01703,0.4391,0,MEDIUM,29,12.73,Send engagement email + feature tips
CUST_02440,0.4391,0,MEDIUM,79,34.69,Send engagement email + feature tips
CUST_03828,0.4381,0,MEDIUM,79,34.61,Send engagement email + feature tips
CUST_02994,0.4379,0,MEDIUM,29,12.7,Send engagement email + feature tips
CUST_01425,0.4379,0,MEDIUM,29,12.7,Send engagement email + feature tips
CUST_04847,0.4377,0,MEDIUM,79,34.58,Send engagement email + feature tips
CUST_02918,0.4374,0,MEDIUM,29,12.69,Send engagement email + feature tips
CUST_02079,0.4368,0,MEDIUM,199,86.93,Send engagement email + feature tips
CUST_04474,0.4367,0,MEDIUM,499,217.91,Send engagement email + feature tips
CUST_02196,0.4365,0,MEDIUM,29,12.66,Send engagement email + feature tips
CUST_00117,0.4364,0,MEDIUM,79,34.48,Send engagement email + feature tips
CUST_03327,0.4363,0,MEDIUM,499,217.73,Send engagement email + feature tips
CUST_04114,0.4361,0,MEDIUM,29,12.65,Send engagement email + feature tips
CUST_02640,0.436,0,MEDIUM,79,34.44,Send engagement email + feature tips
CUST_04309,0.4357,0,MEDIUM,79,34.42,Send engagement email + feature tips
CUST_04805,0.4355,0,MEDIUM,199,86.66,Send engagement email + feature tips
CUST_00916,0.4354,0,MEDIUM,499,217.28,Send engagement email + feature tips
CUST_01249,0.4352,0,MEDIUM,29,12.62,Send engagement email + feature tips
CUST_04173,0.435,0,MEDIUM,29,12.61,Send engagement email + feature tips
CUST_01659,0.4341,0,MEDIUM,29,12.59,Send engagement email + feature tips
CUST_03369,0.434,0,MEDIUM,29,12.59,Send engagement email + feature tips
CUST_02402,0.4335,0,MEDIUM,79,34.25,Send engagement email + feature tips
CUST_04625,0.4334,0,MEDIUM,29,12.57,Send engagement email + feature tips
CUST_04989,0.4333,0,MEDIUM,199,86.23,Send engagement email + feature tips
CUST_02750,0.4331,0,MEDIUM,29,12.56,Send engagement email + feature tips
CUST_04931,0.4331,0,MEDIUM,29,12.56,Send engagement email + feature tips
CUST_02358,0.4329,0,MEDIUM,29,12.56,Send engagement email + feature tips
CUST_02309,0.4326,0,MEDIUM,29,12.54,Send engagement email + feature tips
CUST_00861,0.432,0,MEDIUM,79,34.13,Send engagement email + feature tips
CUST_04845,0.4318,0,MEDIUM,79,34.11,Send engagement email + feature tips
CUST_00367,0.4317,0,MEDIUM,79,34.11,Send engagement email + feature tips
CUST_00563,0.4315,0,MEDIUM,29,12.51,Send engagement email + feature tips
CUST_04732,0.4312,0,MEDIUM,79,34.06,Send engagement email + feature tips
CUST_04334,0.4311,0,MEDIUM,79,34.05,Send engagement email + feature tips
CUST_03176,0.4311,0,MEDIUM,29,12.5,Send engagement email + feature tips
CUST_04356,0.431,0,MEDIUM,199,85.77,Send engagement email + feature tips
CUST_01104,0.4307,0,MEDIUM,29,12.49,Send engagement email + feature tips
CUST_03839,0.4306,0,MEDIUM,29,12.49,Send engagement email + feature tips
CUST_02843,0.4305,0,MEDIUM,79,34.01,Send engagement email + feature tips
CUST_03633,0.4301,0,MEDIUM,79,33.98,Send engagement email + feature tips
CUST_04588,0.4301,0,MEDIUM,79,33.97,Send engagement email + feature tips
CUST_02270,0.43,0,MEDIUM,29,12.47,Send engagement email + feature tips
CUST_03011,0.4296,0,MEDIUM,79,33.94,Send engagement email + feature tips
CUST_00359,0.4293,0,MEDIUM,79,33.91,Send engagement email + feature tips
CUST_01723,0.4293,0,MEDIUM,79,33.91,Send engagement email + feature tips
CUST_03614,0.429,0,MEDIUM,29,12.44,Send engagement email + feature tips
CUST_00195,0.4289,0,MEDIUM,199,85.36,Send engagement email + feature tips
CUST_04080,0.4288,0,MEDIUM,29,12.44,Send engagement email + feature tips
CUST_00242,0.4284,0,MEDIUM,79,33.84,Send engagement email + feature tips
CUST_02265,0.4283,0,MEDIUM,29,12.42,Send engagement email + feature tips
CUST_04246,0.4283,0,MEDIUM,79,33.84,Send engagement email + feature tips
CUST_02300,0.4281,0,MEDIUM,29,12.41,Send engagement email + feature tips
CUST_02473,0.4276,0,MEDIUM,79,33.78,Send engagement email + feature tips
CUST_02945,0.4276,0,MEDIUM,29,12.4,Send engagement email + feature tips
CUST_00204,0.4269,0,MEDIUM,499,213.02,Send engagement email + feature tips
CUST_02929,0.4268,0,MEDIUM,29,12.38,Send engagement email + feature tips
CUST_00600,0.4267,0,MEDIUM,29,12.38,Send engagement email + feature tips
CUST_04183,0.4266,0,MEDIUM,199,84.9,Send engagement email + feature tips
CUST_03065,0.4265,0,MEDIUM,29,12.37,Send engagement email + feature tips
CUST_00497,0.4263,0,MEDIUM,199,84.83,Send engagement email + feature tips
CUST_02282,0.4262,0,MEDIUM,29,12.36,Send engagement email + feature tips
CUST_02745,0.4261,0,MEDIUM,79,33.66,Send engagement email + feature tips
CUST_01538,0.426,0,MEDIUM,79,33.65,Send engagement email + feature tips
CUST_02892,0.4258,0,MEDIUM,199,84.74,Send engagement email + feature tips
CUST_03132,0.4257,0,MEDIUM,499,212.44,Send engagement email + feature tips
CUST_02264,0.4257,0,MEDIUM,199,84.71,Send engagement email + feature tips
CUST_03005,0.4254,0,MEDIUM,79,33.61,Send engagement email + feature tips
CUST_00246,0.4253,0,MEDIUM,199,84.64,Send engagement email + feature tips
CUST_02355,0.4251,0,MEDIUM,199,84.6,Send engagement email + feature tips
CUST_03851,0.4248,0,MEDIUM,79,33.56,Send engagement email + feature tips
CUST_02768,0.4247,0,MEDIUM,29,12.31,Send engagement email + feature tips
CUST_01690,0.4246,0,MEDIUM,199,84.49,Send engagement email + feature tips
CUST_03095,0.4246,0,MEDIUM,499,211.87,Send engagement email + feature tips
CUST_00644,0.4245,0,MEDIUM,79,33.54,Send engagement email + feature tips
CUST_04123,0.4244,0,MEDIUM,199,84.46,Send engagement email + feature tips
CUST_01457,0.4237,0,MEDIUM,79,33.47,Send engagement email + feature tips
CUST_01507,0.4234,0,MEDIUM,499,211.27,Send engagement email + feature tips
CUST_01928,0.4233,0,MEDIUM,199,84.24,Send engagement email + feature tips
CUST_04253,0.4232,0,MEDIUM,29,12.27,Send engagement email + feature tips
CUST_02146,0.423,0,MEDIUM,199,84.18,Send engagement email + feature tips
CUST_02035,0.4224,0,MEDIUM,199,84.07,Send engagement email + feature tips
CUST_02751,0.4224,0,MEDIUM,199,84.06,Send engagement email + feature tips
CUST_01339,0.4223,0,MEDIUM,29,12.25,Send engagement email + feature tips
CUST_01527,0.4221,0,MEDIUM,199,84.0,Send engagement email + feature tips
CUST_03675,0.4221,0,MEDIUM,29,12.24,Send engagement email + feature tips
CUST_01350,0.4218,0,MEDIUM,29,12.23,Send engagement email + feature tips
CUST_02615,0.4218,0,MEDIUM,79,33.32,Send engagement email + feature tips
CUST_00917,0.4217,0,MEDIUM,199,83.92,Send engagement email + feature tips
CUST_04002,0.4216,0,MEDIUM,199,83.89,Send engagement email + feature tips
CUST_02991,0.4211,0,MEDIUM,29,12.21,Send engagement email + feature tips
CUST_00156,0.4204,0,MEDIUM,29,12.19,Send engagement email + feature tips
CUST_00659,0.4201,0,MEDIUM,79,33.19,Send engagement email + feature tips
CUST_02271,0.4199,0,MEDIUM,499,209.55,Send engagement email + feature tips
CUST_01799,0.4197,0,MEDIUM,79,33.16,Send engagement email + feature tips
CUST_01512,0.4197,0,MEDIUM,199,83.52,Send engagement email + feature tips
CUST_04683,0.4197,0,MEDIUM,199,83.52,Send engagement email + feature tips
CUST_02187,0.4196,0,MEDIUM,79,33.15,Send engagement email + feature tips
CUST_04617,0.4195,0,MEDIUM,499,209.34,Send engagement email + feature tips
CUST_02704,0.4194,0,MEDIUM,29,12.16,Send engagement email + feature tips
CUST_02475,0.4189,0,MEDIUM,79,33.1,Send engagement email + feature tips
CUST_02215,0.4189,0,MEDIUM,79,33.09,Send engagement email + feature tips
CUST_02511,0.4188,0,MEDIUM,499,208.99,Send engagement email + feature tips
CUST_02610,0.4188,0,MEDIUM,29,12.15,Send engagement email + feature tips
CUST_01295,0.4184,0,MEDIUM,199,83.26,Send engagement email + feature tips
CUST_00598,0.4184,0,MEDIUM,199,83.26,Send engagement email + feature tips
CUST_01184,0.4183,0,MEDIUM,29,12.13,Send engagement email + feature tips
CUST_01285,0.4182,0,MEDIUM,79,33.04,Send engagement email + feature tips
CUST_00679,0.4181,0,MEDIUM,29,12.12,Send engagement email + feature tips
CUST_04146,0.4172,0,MEDIUM,79,32.96,Send engagement email + feature tips
CUST_03597,0.4169,0,MEDIUM,29,12.09,Send engagement email + feature tips
CUST_04226,0.4169,0,MEDIUM,79,32.93,Send engagement email + feature tips
CUST_00952,0.4167,0,MEDIUM,199,82.92,Send engagement email + feature tips
CUST_04478,0.4164,0,MEDIUM,29,12.07,Send engagement email + feature tips
CUST_03073,0.4164,0,MEDIUM,199,82.86,Send engagement email + feature tips
CUST_01399,0.4164,0,MEDIUM,199,82.87,Send engagement email + feature tips
CUST_01591,0.4163,0,MEDIUM,29,12.07,Send engagement email + feature tips
CUST_04459,0.4161,0,MEDIUM,29,12.07,Send engagement email + feature tips
CUST_04260,0.416,0,MEDIUM,79,32.87,Send engagement email + feature tips
CUST_01099,0.416,0,MEDIUM,199,82.79,Send engagement email + feature tips
CUST_02659,0.4158,0,MEDIUM,79,32.85,Send engagement email + feature tips
CUST_02372,0.4158,0,MEDIUM,29,12.06,Send engagement email + feature tips
CUST_03501,0.4156,0,MEDIUM,29,12.05,Send engagement email + feature tips
CUST_03741,0.4155,0,MEDIUM,79,32.82,Send engagement email + feature tips
CUST_04543,0.4153,0,MEDIUM,79,32.81,Send engagement email + feature tips
CUST_01692,0.4153,0,MEDIUM,199,82.65,Send engagement email + feature tips
CUST_03811,0.4152,0,MEDIUM,79,32.8,Send engagement email + feature tips
CUST_04294,0.4151,0,MEDIUM,499,207.16,Send engagement email + feature tips
CUST_04679,0.415,0,MEDIUM,29,12.04,Send engagement email + feature tips
CUST_04750,0.415,0,MEDIUM,29,12.03,Send engagement email + feature tips
CUST_04464,0.4146,0,MEDIUM,199,82.51,Send engagement email + feature tips
CUST_01329,0.4145,0,MEDIUM,29,12.02,Send engagement email + feature tips
CUST_04661,0.4145,0,MEDIUM,29,12.02,Send engagement email + feature tips
CUST_01032,0.4144,0,MEDIUM,199,82.46,Send engagement email + feature tips
CUST_04217,0.4143,0,MEDIUM,499,206.72,Send engagement email + feature tips
CUST_02921,0.4142,0,MEDIUM,199,82.43,Send engagement email + feature tips
CUST_01243,0.414,0,MEDIUM,199,82.38,Send engagement email + feature tips
CUST_03889,0.4139,0,MEDIUM,29,12.0,Send engagement email + feature tips
CUST_01006,0.4137,0,MEDIUM,79,32.68,Send engagement email + feature tips
CUST_04444,0.4133,0,MEDIUM,79,32.65,Send engagement email + feature tips
CUST_00575,0.4133,0,MEDIUM,29,11.99,Send engagement email + feature tips
CUST_03284,0.4133,0,MEDIUM,79,32.65,Send engagement email + feature tips
CUST_04086,0.4133,0,MEDIUM,79,32.65,Send engagement email + feature tips
CUST_00104,0.4133,0,MEDIUM,29,11.99,Send engagement email + feature tips
CUST_04758,0.4129,0,MEDIUM,29,11.97,Send engagement email + feature tips
CUST_00285,0.4129,0,MEDIUM,199,82.17,Send engagement email + feature tips
CUST_03112,0.4125,0,MEDIUM,499,205.83,Send engagement email + feature tips
CUST_04291,0.4123,0,MEDIUM,79,32.57,Send engagement email + feature tips
CUST_04138,0.4121,0,MEDIUM,79,32.55,Send engagement email + feature tips
CUST_03943,0.4121,0,MEDIUM,499,205.62,Send engagement email + feature tips
CUST_04598,0.4117,0,MEDIUM,29,11.94,Send engagement email + feature tips
CUST_04834,0.4117,0,MEDIUM,29,11.94,Send engagement email + feature tips
CUST_04955,0.4115,0,MEDIUM,29,11.93,Send engagement email + feature tips
CUST_04398,0.4115,0,MEDIUM,79,32.51,Send engagement email + feature tips
CUST_04516,0.4113,0,MEDIUM,79,32.49,Send engagement email + feature tips
CUST_00011,0.4113,0,MEDIUM,199,81.85,Send engagement email + feature tips
CUST_00406,0.411,0,MEDIUM,499,205.11,Send engagement email + feature tips
CUST_02459,0.4109,0,MEDIUM,29,11.92,Send engagement email + feature tips
CUST_00518,0.4106,0,MEDIUM,29,11.91,Send engagement email + feature tips
CUST_03746,0.4103,0,MEDIUM,29,11.9,Send engagement email + feature tips
CUST_03316,0.4101,0,MEDIUM,199,81.6,Send engagement email + feature tips
CUST_02042,0.4099,0,MEDIUM,79,32.38,Send engagement email + feature tips
CUST_01490,0.4099,0,MEDIUM,79,32.38,Send engagement email + feature tips
CUST_02194,0.4097,0,MEDIUM,199,81.53,Send engagement email + feature tips
CUST_02093,0.4093,0,MEDIUM,29,11.87,Send engagement email + feature tips
CUST_03968,0.4093,0,MEDIUM,79,32.33,Send engagement email + feature tips
CUST_02410,0.4093,0,MEDIUM,79,32.34,Send engagement email + feature tips
CUST_01375,0.4089,0,MEDIUM,29,11.86,Send engagement email + feature tips
CUST_03556,0.4088,0,MEDIUM,29,11.85,Send engagement email + feature tips
CUST_04068,0.4088,0,MEDIUM,29,11.86,Send engagement email + feature tips
CUST_02054,0.4085,0,MEDIUM,79,32.27,Send engagement email + feature tips
CUST_04762,0.4084,0,MEDIUM,499,203.78,Send engagement email + feature tips
CUST_03345,0.4083,0,MEDIUM,199,81.24,Send engagement email + feature tips
CUST_00900,0.4081,0,MEDIUM,79,32.24,Send engagement email + feature tips
CUST_02374,0.4081,0,MEDIUM,29,11.84,Send engagement email + feature tips
CUST_03827,0.4077,0,MEDIUM,29,11.82,Send engagement email + feature tips
CUST_01305,0.4077,0,MEDIUM,79,32.21,Send engagement email + feature tips
CUST_04470,0.4075,0,MEDIUM,79,32.19,Send engagement email + feature tips
CUST_04892,0.4071,0,MEDIUM,199,81.02,Send engagement email + feature tips
CUST_03272,0.407,0,MEDIUM,29,11.8,Send engagement email + feature tips
CUST_04885,0.407,0,MEDIUM,199,80.99,Send engagement email + feature tips
CUST_04648,0.407,0,MEDIUM,79,32.15,Send engagement email + feature tips
CUST_00750,0.4068,0,MEDIUM,29,11.8,Send engagement email + feature tips
CUST_00529,0.4067,0,MEDIUM,29,11.79,Send engagement email + feature tips
CUST_02073,0.4062,0,MEDIUM,29,11.78,Send engagement email + feature tips
CUST_04247,0.4061,0,MEDIUM,79,32.08,Send engagement email + feature tips
CUST_03127,0.4061,0,MEDIUM,499,202.62,Send engagement email + feature tips
CUST_01570,0.4059,0,MEDIUM,79,32.07,Send engagement email + feature tips
CUST_03282,0.4059,0,MEDIUM,199,80.77,Send engagement email + feature tips
CUST_03339,0.4058,0,MEDIUM,199,80.75,Send engagement email + feature tips
CUST_00544,0.4056,0,MEDIUM,79,32.04,Send engagement email + feature tips
CUST_01616,0.4054,0,MEDIUM,29,11.76,Send engagement email + feature tips
CUST_01018,0.4052,0,MEDIUM,79,32.01,Send engagement email + feature tips
CUST_03577,0.4052,0,MEDIUM,29,11.75,Send engagement email + feature tips
CUST_00672,0.405,0,MEDIUM,79,31.99,Send engagement email + feature tips
CUST_04703,0.4049,0,MEDIUM,199,80.57,Send engagement email + feature tips
CUST_00891,0.4048,0,MEDIUM,79,31.98,Send engagement email + feature tips
CUST_04276,0.4044,0,MEDIUM,29,11.73,Send engagement email + feature tips
CUST_03432,0.4044,0,MEDIUM,29,11.73,Send engagement email + feature tips
CUST_04523,0.4042,0,MEDIUM,199,80.44,Send engagement email + feature tips
CUST_04949,0.4042,0,MEDIUM,79,31.93,Send engagement email + feature tips
CUST_04654,0.4037,0,MEDIUM,79,31.89,Send engagement email + feature tips
CUST_03275,0.4033,0,MEDIUM,199,80.25,Send engagement email + feature tips
CUST_03635,0.4032,0,MEDIUM,199,80.23,Send engagement email + feature tips
CUST_04066,0.4031,0,MEDIUM,29,11.69,Send engagement email + feature tips
CUST_00516,0.4029,0,MEDIUM,199,80.19,Send engagement email + feature tips
CUST_01635,0.4029,0,MEDIUM,29,11.68,Send engagement email + feature tips
CUST_03970,0.4029,0,MEDIUM,29,11.68,Send engagement email + feature tips
CUST_02192,0.4028,0,MEDIUM,79,31.82,Send engagement email + feature tips
CUST_02893,0.4026,0,MEDIUM,79,31.81,Send engagement email + feature tips
CUST_04321,0.4022,0,MEDIUM,199,80.03,Send engagement email + feature tips
CUST_01451,0.402,0,MEDIUM,499,200.61,Send engagement email + feature tips
CUST_02305,0.402,0,MEDIUM,499,200.61,Send engagement email + feature tips
CUST_03197,0.4017,0,MEDIUM,29,11.65,Send engagement email + feature tips
CUST_04359,0.4017,0,MEDIUM,199,79.93,Send engagement email + feature tips
CUST_01913,0.4013,0,MEDIUM,29,11.64,Send engagement email + feature tips
CUST_03399,0.4011,0,MEDIUM,499,200.16,Send engagement email + feature tips
CUST_00707,0.4011,0,MEDIUM,29,11.63,Send engagement email + feature tips
CUST_04819,0.4009,0,MEDIUM,79,31.67,Send engagement email + feature tips
CUST_01102,0.4005,0,MEDIUM,29,11.61,Send engagement email + feature tips
CUST_04301,0.4001,0,MEDIUM,79,31.61,Send engagement email + feature tips
CUST_01987,0.4001,0,MEDIUM,79,31.61,Send engagement email + feature tips
CUST_04950,0.3995,0,MEDIUM,79,31.56,Send engagement email + feature tips
CUST_00597,0.3993,0,MEDIUM,199,79.45,Send engagement email + feature tips
CUST_04095,0.3993,0,MEDIUM,199,79.46,Send engagement email + feature tips
CUST_01598,0.399,0,MEDIUM,499,199.1,Send engagement email + feature tips
CUST_02809,0.3989,0,MEDIUM,29,11.57,Send engagement email + feature tips
CUST_02434,0.3989,0,MEDIUM,29,11.57,Send engagement email + feature tips
